"text","isPositive"
"Раньше с удовольствием пользовался картой тинькофф блэк, а теперь ощутил преимущества работы с тинькофф ипотека, подобрали подходящий банк с хорошим процентом, но главное отличный сервис, все вопросы решались очень быстро, менеджер Дмитрий C-в оперативно решал все вопросы и давал подробные консультации даже в не рабочее время и шлавное в любом удобном для меня виде, хоть по телефону, почте или ватсап. Довели до сделки без проблем.  Сама сделка была в другом банке  и вот уже на сделке в отделении банка юникредит косяк на косяке им до тинькова ещё работать и работать.",1
"Хочу отдельно поблагодарить сотрудника банка Павла, который всегда помогает, когда возникают проблемы в работе, или просто нужна помощь. Он всегда очень доходчиво и терпеливо объясняет, доступно доносит информацию.Очень довольна банком, скоростью обратной связи, качеству услуг, буду работать дальше, и рекомендовать знакомым",1
"Добрый день. Пользуюсь банковскими услугами у нескольких организаций, в том числе и у Тинькофф (потреб. мелкий). Поступило предложение заполнить заявку на ипотеку. Через тинькофф отправил скан справку по форме банка и скан трудовой. Тинькофф выступает посредником. Были предложения от них по платным услугам, но я отказался. Качество услуг, разговоров и в целом отношение сотрудников банка не изменилось. Выбрал тариф базовый 0руб. Несколько банков отказали, один одобрил. Мне назначили менеджера Г-о Ольгу. Общение 5 баллов. Понимание и знание вопроса 5баллов!Все вопросы решались дистанционно. Задержка по времени была из-за моих текущих обязательств перед другими банками. Устранил и пошёл на сделку. На настоящий момент - документы на регистрации. Руководства Тинькофф - отметьте работу Г-о Ольги и других сотрудников, кто работал с ней в команде по сопровождению моей сделки (к сожалению их имён я не знаю) Спасибо. Успехов и развития.",1
"Была приятно удивлена сервисом банка и мобильностью нашей коммуникации! Впервые проводила валютную операцию, в связи с чем возникли сложности! Менеджер терпеливо помогал и очень быстро решал все вопросы, помогая правильно выстроить алгоритм проведения операции, провести платеж и ускорить проверку документации! Осталась очень довольна таким откликом и клиентоориентированностью со стороны сотрудников!",1
"Наша база осуществляет доставку пиломатериалов и различных стройматериалов по всей Чувашии и в соседние республики. Скоро лето, начинается строительный сезон, клиентов достаточно, но часто просят рассрочку. Давали раньше на свой страх и риск. В конце апреля на нас вышел Тинькофф банк, г. Чебоксары в лице менеджера по работе с корпоративными клиентами Белова Алексея. Алексей подробно рассказал об услуге кредитования покупателей, 15-20 минут<U+200B> <U+200B> - и мы подключились к системе, через день подвезли промо материалы на точку. Оттестировали вместе личный кабинет, прошли обучение.Если какие-то вопросы – Алексей всегда на связи<U+200B> <U+200B> и персональный менеджер на горячей линии всегда в доступе. Сервис работает как часы, одобрение<U+200B> в момент! Уже выдал два кредита, еще на очереди есть пара клиентов. Кстати, делюсь своим лайфхаком – если у меня кто-то просит стройматериалы в долг – пробиваю через программу<U+200B> <U+200B> кредитования Тинькофф банка. И если клиенту отказывают, то это большой повод задуматься! Так что банк и кредиты дает, и информацией о моих клиентах делится. Буду рекомендовать друзьям и знакомым!",1
"Добрый день, команда лучших сотрудником, продуктов и сервиса! Огромная благодарность Сотрудникам Владиславу А. 6904794, за помощь в переводе с ИП на дебетовую карту, Кристине по вопросу о новом приложении помощник Олег, Ксении 6904250 за помощь с обменом баллов. Очень понравилось. все молодцы! Оперативно, мобильно и чётко сработали, руководство- выдайте им премию! На самом деле все больше убеждаюсь о сильном росте и потенциале Банка Тинькофф, особенно Юридических лиц, приятно с вами работать, отдыхать, покупать, чувствуется забота о клиенте, рекомендую всем! Просьба к вам реструктуризируйте проценты по кредитной карте, чтобы не пришлось искать помощь в других банках.",1
"Приветствую! Хотел поблагодарить Тинькофф банк, а точнее сотрудников, которые терпеливо выслушали меня. Особенно благодарю бухгалтера Веру Ж-ну за помощь мне в разъяснении моих вопросов. Я имею ИП и решил перейти в НПД (самозанятость). Сейчас с этим у многих организации проблема. Еще я клиент (как физик) ВТБ банка и Альфа - Банка, где мне не смогли ни разъяснить, ни помочь в данном вопросе. Получается банковская площадка Тинькофф из всех самая развитая для самозанятых. Спасибо большое!",1
"Хочу оставить благодарность за оперативное решение возникшей проблемы. Несколько дней назад (29 мая) были проблемы при работе в ИБ, в частности с сервисом ""Инвестиции"". При пополнении с карты брокерского счета ИБ завис. После того, как я нажал кнопку ""Пополнить"", вместо сообщения ""Брокерский счет пополнен"" начало крутиться колесико и не останавливалось. При этом браузер не завис, зависла только эта операция. В другой вкладке открыл ИБ, по экрану пошли черные квадраты и прямоугольники, иногда текст распадался на фрагменты, и получалась мозаика. При этом в других вкладках были открыты другие сайты, там ничего аномального не возникало.  Но это не самое страшное. Страшное то, что с карты деньги списались, на брокерском счету не появились - как будто испарились. Связался со службой поддержки. Уже был вечер. В тот же день решить проблему не было возможности. Составили обращение, также представитель банка на форуме взял работу под свой контроль. На следующий день уже в первой половине дня вопрос был решен. Как оказалось, было некорректное функционирование ПО. Деньги никуда не исчезали, была ошибка отображения. Ошибку исправили, и за причиненные неудобства банк вернул плату за обслуживание брокерского счета в текущем месяце. Ситуация заслуживает самой положительной оценки за быстрое решение вопроса и клиентоориентированность.",1
"Всем доброго дня! Хотела бы поделиться с Вами самими положительными впечатлениями о работе сотрудника банка Елены (её номер 6******6). Совсем недавно получила дебетовую карту Азбука Вкуса ВЕ. И возникла проблема с участием в акции. Т.к я меняла ПЛ, то я не могла воспользоваться предложением с кэшбеком на первую покупку. Это было очень обидно. И я обратилась за помощью через чат в мобильном приложении. Елена оперативно решила мой вопрос, проявила лояльность, клиентоориентированность  и помогла с включением меня в акцию. За это ей очень благодарна! АО Тинькофф Банк, я настаиваю на рассмотрении возможности повышения премиальной части этому сотруднику!",1
"Хочется сказать огромное СПАСИБО банку Тинькофф, это наверное единственный банк в котором можно заказать детскую карту джуниор, которую удобно пополнять со своей карты и следить за расходами ребёнка. Отдельное спасибо представителю Г-ой Марии А-не, которая для выдачи карты приехала в аэропорт, в тот день я прилетел с командировки, всё объяснила, рассказала, показала, и по окончанию встречи довезла меня до дома, так как нам было по пути. Так же ранее Мария доставляла мне кредитную и дебетовую карты, тогда я и узнал от неё о карте джуниор и решил заказать для своего ребёнка. Хочется пожелать, чтобы в банке Тинькофф все представители были такими как Мария, добрыми, вежливыми и знающими то, что они предлагают людям. ОГРОМНОЕ СПАСИБО.",1
"Я не самый активный пользователь продуктов тинькофф, у меня есть только их кредитка Tinkoff Platinum. И я хочу сказать, что, если все делать по правилам, то пользоваться ей одно удовольствие (на ней еще и кэшбэк рублями). Пользуюсь уже год и у меня ни разу не было с ней проблем. Главное: не снимать наличку и не делать просрочку))Изначально я собиралась оформлять кредитку в Сбере, но мне отказали (вероятно, потому что я тогда только устроилась на работу) без объяснения причин, хотя кредитная история у меня была хорошая и зп я получала на Сбер.А Тинькоффскую оформила очень быстро, ещё и привезли на дом По всем возникающим вопросам в чате онлайн-банка консультируют быстро и классно. Всегда, когда пишу туда, вопросы решаются сразу) когда только начинала пользоваться, бедный оператор разжевывал мне как пользоваться их беспроцентным периодом, но я-таки поняла)) и дату формирования выписки и минимального платежа, если нужно, тоже передвинут без проблем)В общем, пока только положительные впечатления",1
"Добрый день! Являюсь клиентом Тинькофф банка с апреля 2017 г. За период пользования дебетовой картой нареканий по качеству обслуживания нет. В апреле 2019 г. решил взять потребительский кредит на сумму 500 тыс. руб на 2 года.  Первое предложение от банка на эту сумму поступило под 18%, при заявленных на сайте 12 %. Я отказался, однако, через несколько дней из банка перезвонили и предложили ставку 14,9 %, что меня в целом устроило. Деньги на карту перевели в течении нескольких минут, при этом мне не потребовалось ехать в офис: просто пришла ссылка на почту, после активации которой деньги были переведены на карту. Так как мне требовалось их снять в этот же день, я предварительно обратился в банк по телефону и попросил увеличить лимит на снятие наличных, что было оперативно сделано. Первый платеж по кредиту был назначен на 2 июня. Мне удалось погасить весь кредит до первого платежа + выплатил проценты (чуть более 9 тысяч). Досрочные погашения делал через сайт с промежутком в несколько дней. В день закрытия кредита заказал справку в электронном виде и оригинал. Справку доставили через 4 дня по месту работы, правда со второго раза - но это мелочь, просто курьер что-то перепутал.  Являясь клиентом нескольких банков (ВТБ, Сбербанк, Авангард и Тинькофф), могу сказать, что последний из них самый лучший и по качеству обслуживания и по удобству пользования продуктами. Это первый банк, в котором я ни разу не столкнулся с проблемами перевода,  пополнения и снятия денег, получением справок и пр. Все возникающие у меня вопросы очень быстро решаются в чате фирменного приложения. А все условия - максимально открыты и прозрачны. Единственное пожелание, чтобы условия по ставке озвученные на сайте, соответствовали предлагаемым.",1
"Отличный банк, пользуюсь уже второй год чёрной дебетовой картой и очень ей доволен, по любым вопросам банк всегда помогает оперативно в любой день, даже ночью, лояльность банка так же на высоком уровне, несколько раз банк шёл мне на уступки даже в тех ситуациях где я был сам виноват. Спасибо вам за качественный продукт!",1
"Недавно стала клиентом Тинькофф Банка. Долго сопротивлялась, читала негативные отзывы, слушала ""доброжелателей"", но обратившись в банк была приятно удивлена. Очень вежливые и профессиональные сотрудники. Не только отвечают на кучу вопросов, ни и решают половину их сразу! Мне очень понравилось. ОСАГО дешевле, чем у всех других страховых компаний, проблем с оформлением вообще ни каких, оформление карт мгновенное, сотрудник сам привезет карту куда скажешь. А оформить расчетный счет для ИП, так это вообще удача. Или мне так везет, не знаю. С кредитными картами повезло не связываться, если нет совсем уж острой необходимости, то кредит лучше вообще не брать, это и так понятно. В целом, я пока очень довольна.",1
"Здравствуйте! Являюсь клиентом банка Тинькофф давно ( обслуживаюсь в банке как и Индивидуальный предприниматель, так и физическое лицо с апреля 2017 г.) и никогда ни каких замечаний в работе. Очень довольна. Сотрудники банка доброжелательны, вежливы, отзывчивы, дают полезные советы - как поступить в той или иной ситуации. Оперативно решают любую проблему.  Удобный сервис – общение посредством чата, электронный документооборот, не нужно тратить время на визит в отделение банка. В случае необходимости специалист банка сам приедет в удобное для меня время и место. С банком работать комфортно и удобно. Благодарю всех сотрудников банка за добросовестное, качественное обслуживание.Особую благодарность выражаю  старшему специалисту Д-с Андрею Вадимовичу,который оказывал мне помощь и поддержку в период предоставления мной  документов, запрошенных банком для проверки моей хозяйственной деятельности. Андрей  хорошо выполнил свои обязанности, доступно объяснив, а также предугадав возможные вопросы, пояснял мне все развёрнуто и терпеливо!!!  Он хорошо знает и отлично выполняет свою работу!!!!  Проверку прошла быстро и успешно!!! Спасибо Вам большое за помощь!С уважением и благодарностью – ИП Б-ва Мария Юрьевна.",1
"АО ТИНЬКОФФ БАНК - один из лучших банков с которым нам представилось сотрудничать. Банк работает на очень выгодных условиях для ведения бизнеса. Общаемся с сотрудниками банка в онлайн-чате в личном кабинете, при обращении вопросы решаются оперативно.  Хотели бы поблагодарить менеджера банка П-ву Екатерину за грамотный подход и профессионализм!!!!! Очень приятно иметь дело с такими доброжелательными представителями банка. Надеюсь на дальнейшее сотрудничество! Огромное вам спасибо!",1
"Очень понравилась работа банка в целом. надо отдать должное настроенной системе работы с клиентами через мобильный банк. любой вопрос с легкостью можно решить через телефон. Один раз по ошибке отправила не на ту карту платеж при расчетах, и в течение 15 минут платеж отменили и деньги вернули! Большое спасибо руководству и специалистам банка.",1
"Тинькофф банк является одним из лучших и проверенных мной банков. Банк работает на очень выгодных условиях для ведения бизнеса, внимательное отношение к моим вопросам. Общаюсь с сотрудниками банка по онлайн-чату в личном кабинете, при обращении вопросы решаются оперативно.Находясь в отъезде очень удобно взаимодействовать  с банком Тинькофф.  Рекомендовал этот банк своим друзьям и партнерам по бизнесу,все остались довольны и намерены продолжать сотрудничество. Хотел бы поблагодарить сотрудника банка Александра Е-ва за грамотный подход и профессионализм!!!!!Очень приятно иметь дело с такими доброжелательными представителями банка. Надеюсь на дальнейшее сотрудничество !!!!!Огромное вам спасибо!!!",1
"Тинькофф Банк - лучший.  Всё решаются очень быстро и помогает в этом МОЙ персональный менеджер В-ов Геннадий. Очень удобно,что работать в банке можно с любой точки и не банк не привязан к офису. Затруднения которые пользователь не может решить сам - решаются с помощью грамотных специалистов банка. Спасибо, что вы радуете нас новыми продуктами и что вы есть на рынке. Буду рекомендовать своим близким и знакомым этот банк.",1
"Бухгалтер дала задание разобраться с кредитованием, подключили услугу для ИП. С первых минут довольны коммуникацией с Банком, дали личного менеджера, сначала был Никита, сейчас Анна. Все вопросы решаются быстро, а главное понятно. Можно позвонить, написать в чате или на почту, практически 24/7. Надеемся, что дальнейшая работа и общение с Банком будет на высоте.",1
"Чаще всего мы оставляем отзывы, если что-то пошло не так,как ожидалось. Если все гладко и работает исправно, то это просто воспринимается как должное и остается без внимания. Можно даже встретить рекомендации по изучению только негативных мнений, так как в них больше всего ""правды"". Не могу судить, справедливо это или нет, просто по опыту знаю, что обычно жаловаться любят почти все, даже по пустякам, а хвалить или забываем или находим причины этого не делать.Я не считаю, что банку нужно петь хвалебный оды, если представитель приехал вовремя, а сотрудник отвечал вежливо, равно как и ругать, потому что вместе с кредитом идет процент за него. Все это крайности, ведь сотрудники должны быть пунктуальными и вежливыми, а банк не скрывает, что зарабатывает на кредитных продуктах. И, в целом, банк - это не та структура, которую следует любить или не любить. Банк должен выполнять свою функцию по хранению, приумножению, переводу или предоставлению денег. В моем случае Тинькофф отлично со всем этим справляется уже 9 лет (привет тем, кто пополнял первые депозиты переводом в Почте России, потому что других способов тогда не было). То, чего достигла компания за это время, впечатляет, она перестала быть только банком.Теперь я могу, просто сидя на диване дома, открыть/закрыть/продлить cчет, моментально перевести деньги, найти билет на самолет и забронировать отель, подключить мобильную связь. Даже купить билеты в кино (повторите, пожалуйста, акцию в кино за полцены) и забронировать столик в ресторане теперь можно через Тинькофф, получив бонус в виде кэшбэка. Все это делается в несколько кликов без необходимости звонков или тем более визитов в офис. В общем, удобство, которое идет в комплекте к весьма скромной плате за все это, очень радует. Кстати, об оплате. Часто пишут, что намеренно скрываются комиссии, которые возникают неведомо откуда. Может у меня какая-то особенная кредитка, или я что-то делаю не так, но за несколько лет активного использования я заплатила банку ровно 0%, а взамен мне компенсировали стоимость 5 авиабилетов. Даже статья в ТЖ есть, где по полочкам разложили, как нужно пользоваться картами для того, чтобы платили не вы, а вам.В заключении хотела бы сказать, что именно послужило поводом для этого отзыва. Сегодня слова ""лояльность"" и ""клиентоориентированность"" уже настолько заезжены, что иногда даже не воспринимаются. Но только не в том случае, когда они проявляются на деле. Когда я отправила ссылку ""приведи друга"", то бонусом предлагали либо 300 рублей, либо 300 миль. Второе – очевидно, более выгодный вариант, так как 300 миль эквивалентно 15 тысячам рублей покупок. Друга я привела, и 300 рублей добавили, а хотелось 300 миль, но карта друга уже активирована. Задала вопрос в чате, объяснила, и мне их дали, при этом и первые 300 не забрали. А сегодня еще повысили процент на остаток по дебетовой карте до 10% за приведенного друга.  Короче, Тинькофф, ловите свою 5-ку, вы крутые, не останавливайтесь!",1
"Хочу поделится что обслуживание супер мне очень нравится единственно что неудобно это то что всего один банкомат в Адлере почти всегда там очередь а так все отлично твердая 5  и Тинькофф Мобаил тоже хорошо сделали. А для малого бизнеса обязательно сделайте возможность ККТ брать в кредит ! надеюсь и дальше будете так работать. отдельная благодарность за квалификационную помощь сотруднику Тинькофф Бизнес персональному менеджеру Артему Х-ну.",1
"Нужно было срочно сделать выписку за несколько месяцев для посольства на английском языке. Чтобы это сделать, нужен был индивидуальный подход.Написал в чат оператору, ответил Евгений молнией все решил, хотя я находился в Америке, а их отдел был закрыт. Евгений проявил себя как офигенный специалист, который может решать вопросы. Всем рекомендую этот банк, там офигенный клиентский сервис!",1
"Очень понравилась оперативность в процессе решения вопросов,отзывчевость сотрудника (Л-ва Маргарита) ну и конечно её милый и приятный голос.Если в вашем банке все будут такими то его рейтинг вырастет а вот парни у вас в поддержке либо глупые либо им нравится людей доводить) по этому набирите как можно больше таких милашек и пусть они весь мир радуют своим добрым нежным нежным голосом!",1
"Обратился впервые в Тинькофф банк, заказал дебетовую карту, привезли на след день, но не мог скачать приложение через эпл стори выдавало ошибку о невозможности скачать .Позвонил в поддержку, и технический специалист Оксана,решила мою проблему за три минуты и проконсультировала. Спасибо специалисту  Оксане  за помощь!",1
"Пользуюсь немногим 5 лет в этом банке Ни разу не пожалел операторы молодцы быстро улавливают суть вопроса ну и естественно решают В последнее время стали дольше ожидания ответов при звонке но это не трагично. Видимо стало больше клиентов. Но в любом случае они работают для нас Спасибо им всем огромное.",1
"Отличный банк, быстрое решение вопросов, все просто и удобно,  так же порадовало Тинькофф страхование, за год перевела все услуги и операции с банками через Тинькофф, так же вся моя семья перешла на обслуживание в банк Тинькофф.Когда возникали какие либо вопросы, в мобильном приложении сотрудники оперативно все объясняли. Спасибо.",1
"Пишу отзыв о лучшем банке РФ))) 1 ) Это проверка Валютного контроля - не кто не обеспеивают такую быструю и качественную проверку Валютного контроля как специалисты Тинькофф!!! 2) Интернет Эквайринг - подключение хоть к  CMS хоть к самописсу без разницы- дело 5 минут. 3) Маркетинг у них есть разные скидки на всякие smm продвижения по рекламе - это просто супер!!! 4) Конструктор сайта- если нет у вас денег на сайт то конструктор Тинькофф сделает сайт лучше чем wix . 5) Продажи по телефону теперь не нужно нанимать продавцов Банк предоставляет людей и они сами делают качественный обзвон!!! П.С. Хочу выразить благодарность за менеджера Викторию - очень внимательный профессиональный человек!!! Спрашивала как мне разжовывать информацию чтобы я понимал!!! Благодарю за такие кадры!!! Так же спасибо Олегу за то, что создал такую машину !!!! Я сам как IT специалист понимаю, что это очень большая и техническая машина которая требует очень большого труда- и это самый быстрый клиент банк на телефоне- все в телефоне- я забыл когда я на своем маке сайт открывал!!! Все круто ребя - Желаю вам тока рости и процветать!!! Спасибо за Банк и Вам Виктория за помощь!!!",1
"Перед Новым 2019 годом у меня встал вопрос об открытии расчётного счёта для ИП. У меня своё производство сувениров - ь""Лаборатория Подарков"" г. Чебоксары.  Банков на горизонте маячило множество, куда податься? Пока я думал, ко мне в офис по счастливой для меня случайности зашёл главный специалист Банка Тинькофф по работе с юридическими лицами по городу Чебоксары - М-н Олег с предложением открытия расчётного счёта. Признаюсь, до беседы с ним слышал о Тинькофф много (иногда и нелестного), но внутренне было много противоречий и взаимодействовать с Тинькофф не собирался, более того отказывался от ранних предложений по телефону с банка. В беседе с Олегом чётко понял для себя выгоды. Однако сразу не принял решение. Второй визит Олега меня полностью ""добил"". Главным аргументом для меня были: моментальные платежи, что немаловажно,  процент на остаток на расчётном счете. Я дал согласие, Олег незамедлительно загрузил мои документы в систему, через минуту мне пришли реквизиты. Ещё через день счёт был открыт.  И представьте себе, все эти процедуры без моих финансовых затрат и без похода в банк, стояния в очередях. Как выразился Олег: "" В Банке  Тинькофф - банк для клиента, а не клиент для банка!""  И это действительно так. Следующее чудо для меня - это возможность продать свою услугу ( у меня производство: сувенирно-полиграфическая продукция) в кредит и в рассрочку через Тинькофф.  Провел один кредит, второй, клиенты стали интересоваться рассрочкой. А вначале сезона я взял небольшой кредит в Тинькофф, представляете, не выходя из своего кабинета. Класс, супер. Это то, что нужно именно мне. Не люблю походы в банки, стояние в очередях, предварительные записи. Зачем? Когда можно иметь банк в своём смартфоне, ноутбуке, компьютере. Любой вопрос решается в чате, по телефону. Да к тому же у меня всегда на связи Олег, всегда поможет, подскажет. Спасибо и жду новых предложений.",1
"Выражаю благодарность банку и моему личному менеджеру Аурелу У. за оперативное решение спорного вопроса о начислении комиссии за перевод средств. Был подключен пакет по переводу средств с расчетного счета на карточку, совершен перевод и потом отключен пакет. Оказалось, пакет отключился раньше, чем был проведен перевод, соответственно автоматически начислялась большая комиссия. Это было неожиданно для меня. Я обратилась за помощью в банк и Аурел решил вопрос - взятую комиссию Банк вернул на расчетный счет. Тинькофф вообще лоялен к своим клиентам. Спасибо!",1
"Выражаю благодарность своему персональному менеджеру Константину З. за квалифицированную помощь мне в работе. Спасибо ему за терпение и вежливое обслуживание. Это невероятно трудно работать с такими как я (мало что понимаешь в самом начале работы в банке онлайн). Константин меня научил пользоваться личным кабинетом. Создавать платежные поручения.",1
"Решился наконец написать хоть один положительный отзыв о банке. Ранее писал в НР только когда были проблемы с банками. Но с банком Тинькофф никогда не было проблем. Надеюсь так будет и в будущем.  Я уже и не помню сколько лет являюсь клиентом банка, давно очень, в любых проблемных и спорных ситуациях банк старается идти навстречу клиенту, даже если клиент неправ или ошибается. У меня есть дебетовая карта, кредитная карта, были вклады. Отдельно хочется упомянуть акции по которым банк всегда выполняет свои обещания. Всегда привожу в пример другим банкам как надо относиться к клиентам, как надо делать мобильные приложения и т.д. По моему совету вся семья имеет карты и вклады в Тинькофф банке и тоже довольны полностью. Желаю банку дальнейших успехов в бизнесе и оставаться на том же уровне по отношению к клиентам.",1
"Я являюсь председателем ТСЖ ""Ярославна"". У нашей организации был расчетный счет в региональном банке,но туда нужно было постоянно ходить,заполнять чековую книжку,стоять в очереди. Не очень удобно,закрыв расчетный счет, встал вопрос ,где же открыть другой? Сбербанк отпал сразу (у нас там  счет на капитальный ремонт).Для того чтобы поменять председателя или получить пароль,нужно идти,простоять очередь,кучу документов принести. А если срочно нужно сделать выписку и ввел пароль неправильно 3 раза,счет блокируется,надо ехать в банк,подтверждать свою должность и потом только дают разовый пароль,ну очень неудобно. И тут от знакомых я узнаю о АО ""Тинькофф Банк"",сначала было недоверие,ведь у него нет офисов. Зато сейчас для меня -это самый лучший мобильный банк.С первого дня взаимодействия с АО «Тинькофф Банк» только положительные эмоции. Прежде всего спасибо Дмитрию (г. Чебоксары) за полную и качественную консультацию, все подробно объяснил,показал,дал номер телефона на который я могу позвонить в любое время . Мне нравится и бухгалтерия, и личный кабинет, и многофункциональная корпоративная карта. Мобильное приложение просто супер.Единственное жаль, что в АО «Тинькофф Банк» нельзя открыть счет на капитальный  ремонт, а ведь здесь начисляются хорошие проценты на остаток.Наша организация выражает огромную благодарность АО "" Тинькофф Банк"" . Данный банк рекомендуем всем своим близким и знакомым.",1
